order_id,order_number,customer_id,store_id,product_id,order_at,quantity,unit_price,line_subtotal_amount,discount_amount,tax_amount,shipping_amount,total_amount,currency_code,order_status
O0001979,UK-202310-31774,C000222,S00020,P000224,2024-07-31T16:29:14,1,218.62,218.62,21.86,39.35,8.94,245.05,EUR,delivered
O0001980,UK-202309-71598,C000222,S00020,P000176,2022-11-16T18:45:10,1,31.09,31.09,0.0,6.22,9.61,46.92,EUR,delivered
O0001981,UK-202309-71598,C000222,S00020,P000192,2022-11-16T18:45:10,2,97.54,195.08,0.0,39.02,10.37,244.47,EUR,delivered
O0001982,UK-202206-20585,C000222,S00019,P000178,2022-12-08T12:44:34,1,454.87,454.87,0.0,90.97,0.0,545.84,EUR,delivered
O0001983,UK-202206-20585,C000222,S00019,P000032,2022-12-08T12:44:34,1,135.48,135.48,0.0,27.1,0.0,162.58,EUR,delivered
O0001984,UK-202206-20585,C000222,S00019,P000222,2022-12-08T12:44:34,2,58.54,117.08,5.85,22.25,0.0,133.48,EUR,delivered
O0001985,NL-202411-28657,C000628,S00010,P000246,2025-12-30T13:51:13,1,183.39,183.39,0.0,38.51,9.45,231.35,EUR,delivered
O0001986,NL-202411-28657,C000628,S00010,P000193,2025-12-30T13:51:13,3,77.0,231.0,0.0,48.51,7.79,287.3,EUR,delivered
O0001987,NL-202510-60529,C000628,S00010,P000093,2025-01-02T11:13:54,3,98.59,295.77,0.0,62.11,4.89,362.77,EUR,delivered
O0001988,FR-202505-86059,C000652,S00004,P000083,2022-04-11T16:18:18,2,109.93,219.86,0.0,43.97,9.21,273.04,EUR,delivered
O0001989,FR-202505-86059,C000652,S00004,P000008,2022-04-11T16:18:18,1,37.93,37.93,0.0,7.59,9.27,54.79,EUR,delivered
O0001990,FR-202505-86059,C000652,S00004,P000082,2022-04-11T16:18:18,1,276.81,276.81,0.0,55.36,11.35,343.52,EUR,delivered
O0001991,FR-202510-85123,C000652,S00004,P000041,2024-12-25T20:12:07,1,104.0,104.0,0.0,20.8,5.45,130.25,EUR,delivered
O0001992,FR-202206-75957,C000652,S00003,P000067,2024-11-03T18:19:15,1,249.89,249.89,12.49,47.48,0.0,284.88,EUR,delivered
O0001993,FR-202503-54546,C000652,S00003,P000082,2023-10-20T20:06:05,1,286.11,286.11,0.0,57.22,0.0,343.33,EUR,delivered
O0001994,FR-202308-68369,C000652,S00003,P000005,2022-06-19T09:28:17,1,280.22,280.22,14.01,53.24,0.0,319.45,EUR,delivered
O0001995,FR-202308-68369,C000652,S00003,P000058,2022-06-19T09:28:17,2,51.68,103.36,5.17,19.64,0.0,117.83,EUR,delivered
O0001996,FR-202502-50566,C000652,S00003,P000174,2024-08-23T11:23:44,1,149.65,149.65,0.0,29.93,0.0,179.58,EUR,delivered
O0001997,FR-202412-56219,C000652,S00004,P000022,2023-07-27T15:38:38,2,51.72,103.44,5.17,19.65,10.82,128.74,EUR,delivered
O0001998,FR-202412-56219,C000652,S00004,P000171,2023-07-27T15:38:38,1,48.15,48.15,0.0,9.63,6.24,64.02,EUR,delivered
O0001999,FR-202412-56219,C000652,S00004,P000198,2023-07-27T15:38:38,2,229.38,458.76,0.0,91.75,7.49,558.0,EUR,delivered
O0002000,FR-202412-56219,C000652,S00004,P000248,2023-07-27T15:38:38,1,88.07,88.07,8.81,15.85,12.7,107.81,EUR,delivered
O0002001,UK-202501-24290,C000792,S00020,P000050,2025-12-28T10:11:07,1,33.77,33.77,0.0,6.75,6.44,46.96,EUR,delivered
O0002002,UK-202501-24290,C000792,S00020,P000178,2025-12-28T10:11:07,1,507.57,507.57,0.0,101.51,8.56,617.64,EUR,delivered
O0002003,UK-202501-24290,C000792,S00020,P000149,2025-12-28T10:11:07,2,122.18,244.36,0.0,48.87,6.04,299.27,EUR,delivered
O0002004,IT-202505-61172,C000719,S00007,P000161,2025-12-09T19:53:36,3,361.85,1085.55,0.0,238.82,0.0,1324.37,EUR,delivered
O0002005,IT-202505-61172,C000719,S00007,P000145,2025-12-09T19:53:36,4,300.74,1202.96,120.3,238.19,7.27,1328.12,EUR,delivered
O0002006,IT-202304-78271,C000683,S00008,P000129,2025-10-31T18:22:56,2,345.08,690.16,0.0,151.84,9.86,851.86,EUR,delivered
O0002007,IT-202304-78271,C000683,S00008,P000185,2025-10-31T18:22:56,1,163.4,163.4,8.17,34.15,12.71,202.09,EUR,delivered
O0002008,IT-202304-78271,C000683,S00008,P000242,2025-10-31T18:22:56,1,39.39,39.39,0.0,8.67,12.17,60.23,EUR,delivered
O0002009,CH-202211-10533,C000606,S00018,P000214,2025-09-08T12:39:37,1,132.45,132.45,13.25,9.54,9.93,138.67,EUR,delivered
O0002010,CH-202211-10533,C000606,S00018,P000237,2025-09-08T12:39:37,3,55.62,166.86,0.0,13.35,12.66,192.87,EUR,delivered
O0002011,CH-202211-10533,C000606,S00018,P000164,2025-09-08T12:39:37,1,368.87,368.87,36.89,26.56,10.68,369.22,EUR,delivered
O0002012,CH-202211-10533,C000606,S00018,P000073,2025-09-08T12:39:37,1,215.23,215.23,21.52,15.5,6.55,215.76,EUR,delivered
O0002013,PL-202305-69234,C000154,S00012,P000063,2024-04-12T14:01:59,1,49.33,49.33,0.0,11.35,12.58,73.26,EUR,delivered
O0002014,PL-202305-69234,C000154,S00012,P000085,2024-04-12T14:01:59,2,704.51,1409.02,70.45,307.87,8.15,1654.59,EUR,delivered
O0002015,PL-202305-69234,C000154,S00012,P000164,2024-04-12T14:01:59,2,380.15,760.3,114.05,148.64,7.26,802.15,EUR,delivered
O0002016,PL-202408-76503,C000154,S00011,P000094,2025-01-07T14:42:51,10,35.15,351.5,0.0,80.85,0.0,432.35,EUR,delivered
O0002017,PL-202408-76503,C000154,S00011,P000132,2025-01-07T14:42:51,3,160.38,481.14,0.0,110.66,0.0,591.8,EUR,delivered
O0002018,NL-202211-71075,C000036,S00010,P000166,2024-03-27T18:40:55,2,208.39,416.78,0.0,87.52,5.95,510.25,EUR,delivered
O0002019,NL-202303-35001,C000036,S00009,P000146,2024-11-02T08:15:57,2,282.16,564.32,0.0,118.51,3.21,686.04,EUR,delivered
O0002020,NL-202304-21403,C000036,S00009,P000078,2025-10-16T13:12:10,1,96.2,96.2,0.0,20.2,0.0,116.4,EUR,delivered
O0002021,NL-202304-21403,C000036,S00009,P000169,2025-10-16T13:12:10,2,854.56,1709.12,0.0,358.92,0.0,2068.04,EUR,delivered
O0002022,NL-202408-73871,C000036,S00009,P000059,2024-11-30T17:21:56,1,298.21,298.21,14.91,59.49,3.2,345.99,EUR,delivered
O0002023,NL-202301-15367,C000036,S00010,P000065,2024-12-04T09:12:26,1,237.44,237.44,11.87,47.37,4.96,277.9,EUR,delivered
O0002024,NL-202301-15367,C000036,S00010,P000235,2024-12-04T09:12:26,2,44.58,89.16,0.0,18.72,12.6,120.48,EUR,delivered
O0002025,NL-202301-15367,C000036,S00010,P000090,2024-12-04T09:12:26,1,356.48,356.48,17.82,71.12,4.12,413.9,EUR,delivered
O0002026,NL-202301-15367,C000036,S00010,P000067,2024-12-04T09:12:26,1,224.91,224.91,11.25,44.87,4.92,263.45,EUR,delivered
O0002027,NL-202303-29585,C000036,S00009,P000105,2025-07-28T08:23:24,2,104.46,208.92,0.0,43.87,0.0,252.79,EUR,delivered
O0002028,AT-202406-54578,C000289,S00002,P000002,2024-12-31T14:13:45,1,68.87,68.87,0.0,13.77,10.04,92.68,EUR,delivered
O0002029,AT-202304-94694,C000289,S00001,P000064,2025-08-02T11:36:46,1,86.11,86.11,4.31,16.36,4.99,103.15,EUR,delivered
O0002030,AT-202304-94694,C000289,S00001,P000208,2025-08-02T11:36:46,1,100.11,100.11,5.01,19.02,0.0,114.12,EUR,delivered
O0002031,ES-202510-12276,C000538,S00013,P000084,2024-07-20T08:36:28,1,56.46,56.46,2.82,11.26,0.0,64.9,EUR,delivered
O0002032,IT-202501-18799,C000083,S00008,P000051,2023-11-04T08:03:13,1,14.08,14.08,0.0,3.1,5.46,22.64,EUR,delivered
O0002033,IT-202501-18799,C000083,S00008,P000077,2023-11-04T08:03:13,1,274.37,274.37,0.0,60.36,9.83,344.56,EUR,delivered
O0002034,IT-202311-40305,C000083,S00007,P000028,2023-11-26T14:50:41,1,92.78,92.78,0.0,20.41,3.2,116.39,EUR,delivered
O0002035,IT-202311-40305,C000083,S00007,P000214,2023-11-26T14:50:41,1,134.43,134.43,13.44,26.62,0.0,147.61,EUR,delivered
O0002036,IT-202508-46664,C000083,S00007,P000123,2025-07-12T13:18:39,3,162.9,488.7,48.87,96.76,3.3,539.89,EUR,delivered
O0002037,IT-202508-46664,C000083,S00007,P000136,2025-07-12T13:18:39,1,69.48,69.48,3.47,14.52,6.73,87.26,EUR,delivered
O0002038,DE-202202-31942,C000482,S00006,P000091,2025-03-03T12:16:26,1,52.18,52.18,0.0,9.91,4.11,66.2,EUR,delivered
O0002039,DE-202202-31942,C000482,S00006,P000145,2025-03-03T12:16:26,2,306.25,612.5,61.25,104.74,9.81,665.8,EUR,delivered
O0002040,DE-202408-30398,C000482,S00006,P000175,2024-06-11T15:13:28,1,101.83,101.83,0.0,19.35,4.02,125.2,EUR,delivered
O0002041,DE-202408-30398,C000482,S00006,P000117,2024-06-11T15:13:28,2,279.57,559.14,0.0,106.24,8.3,673.68,EUR,delivered
O0002042,UK-202501-66882,C000145,S00019,P000231,2025-12-10T16:32:38,1,113.64,113.64,5.68,21.59,0.0,129.55,EUR,delivered
O0002043,UK-202501-66882,C000145,S00019,P000137,2025-12-10T16:32:38,2,130.32,260.64,0.0,52.13,6.53,319.3,EUR,delivered
O0002044,UK-202505-25666,C000145,S00020,P000130,2024-10-03T13:55:31,1,50.47,50.47,2.52,9.59,7.57,65.11,EUR,delivered
O0002045,ES-202204-19734,C000262,S00014,P000160,2023-05-27T15:55:36,1,346.36,346.36,0.0,72.74,10.85,429.95,EUR,delivered
O0002046,ES-202204-19734,C000262,S00014,P000036,2023-05-27T15:55:36,1,110.44,110.44,0.0,23.19,12.84,146.47,EUR,delivered
O0002047,ES-202204-19734,C000262,S00014,P000146,2023-05-27T15:55:36,2,288.61,577.22,57.72,109.1,11.12,639.72,EUR,delivered
O0002048,ES-202210-89158,C000262,S00013,P000001,2024-05-24T12:35:01,1,211.98,211.98,10.6,42.29,5.42,249.09,EUR,delivered
O0002049,ES-202210-89158,C000262,S00013,P000177,2024-05-24T12:35:01,3,94.34,283.02,0.0,59.43,0.0,342.45,EUR,delivered
O0002050,ES-202212-17184,C000262,S00014,P000145,2022-06-07T11:14:27,1,310.45,310.45,0.0,65.19,10.02,385.66,EUR,delivered
O0002051,ES-202212-17184,C000262,S00014,P000184,2022-06-07T11:14:27,1,41.43,41.43,0.0,8.7,11.45,61.58,EUR,delivered
O0002052,ES-202212-17184,C000262,S00014,P000150,2022-06-07T11:14:27,4,578.85,2315.4,0.0,486.23,11.33,2812.96,EUR,delivered
O0002053,ES-202212-17184,C000262,S00014,P000113,2022-06-07T11:14:27,1,377.45,377.45,0.0,79.26,5.58,462.29,EUR,delivered
O0002054,ES-202401-29476,C000262,S00014,P000158,2023-05-25T15:10:43,1,234.05,234.05,11.7,46.69,9.57,278.61,EUR,delivered
O0002055,ES-202401-29476,C000262,S00014,P000177,2023-05-25T15:10:43,3,94.3,282.9,0.0,59.41,9.42,351.73,EUR,delivered
O0002056,ES-202401-29476,C000262,S00014,P000156,2023-05-25T15:10:43,1,210.48,210.48,10.52,41.99,9.96,251.91,EUR,delivered
O0002057,ES-202411-40155,C000262,S00014,P000209,2024-07-23T19:28:47,1,112.2,112.2,5.61,22.38,10.11,139.08,EUR,delivered
O0002058,ES-202411-94993,C000262,S00013,P000181,2023-03-17T14:18:07,1,160.99,160.99,8.05,32.12,4.82,189.88,EUR,delivered
O0002059,ES-202304-70107,C000262,S00013,P000194,2025-03-28T20:48:25,1,96.04,96.04,4.8,19.16,6.83,117.23,EUR,delivered
O0002060,ES-202304-70107,C000262,S00013,P000173,2025-03-28T20:48:25,1,351.06,351.06,0.0,73.72,7.03,431.81,EUR,delivered
O0002061,ES-202505-88474,C000262,S00013,P000020,2024-03-10T17:46:25,2,109.28,218.56,0.0,45.9,4.68,269.14,EUR,delivered
O0002062,ES-202505-88474,C000262,S00013,P000067,2024-03-10T17:46:25,1,234.37,234.37,0.0,49.22,0.0,283.59,EUR,delivered
O0002063,FR-202405-53345,C000775,S00003,P000093,2025-12-10T16:27:13,1,99.91,99.91,0.0,19.98,0.0,119.89,EUR,delivered
O0002064,FR-202202-21865,C000775,S00003,P000134,2025-12-10T20:44:55,1,469.66,469.66,0.0,93.93,0.0,563.59,EUR,delivered
O0002065,FR-202410-39146,C000775,S00003,P000052,2025-10-18T17:26:07,1,205.66,205.66,10.28,39.08,7.25,241.71,EUR,delivered
O0002066,FR-202410-39146,C000775,S00003,P000206,2025-10-18T17:26:07,1,388.46,388.46,38.85,69.92,0.0,419.53,EUR,delivered
O0002067,AT-202505-30298,C000790,S00002,P000084,2025-12-28T15:42:59,1,60.55,60.55,0.0,12.11,9.16,81.82,EUR,delivered
O0002068,AT-202509-23366,C000790,S00001,P000062,2025-12-14T20:18:30,1,269.51,269.51,0.0,53.9,0.0,323.41,EUR,delivered
O0002069,AT-202509-23366,C000790,S00001,P000183,2025-12-14T20:18:30,1,49.82,49.82,4.98,8.97,7.92,61.73,EUR,delivered
O0002070,AT-202509-23366,C000790,S00001,P000069,2025-12-14T20:18:30,3,54.87,164.61,0.0,32.92,0.0,197.53,EUR,delivered
O0002071,AT-202509-23366,C000790,S00001,P000075,2025-12-14T20:18:30,1,112.05,112.05,5.6,21.29,0.0,127.74,EUR,delivered
O0002072,CH-202310-33714,C000324,S00018,P000163,2025-10-06T14:39:58,10,293.85,2938.5,293.85,211.57,6.97,2863.19,EUR,delivered
O0002073,CH-202310-33714,C000324,S00018,P000114,2025-10-06T14:39:58,1,800.65,800.65,80.07,57.65,10.82,789.05,EUR,delivered
O0002074,CH-202204-46390,C000324,S00017,P000174,2025-11-06T10:46:59,10,153.78,1537.8,76.89,116.87,5.16,1582.94,EUR,delivered
O0002075,CH-202204-46390,C000324,S00017,P000053,2025-11-06T10:46:59,2,662.06,1324.12,198.62,90.04,5.9,1221.44,EUR,delivered
O0002076,FR-202407-42662,C000180,S00003,P000073,2023-05-14T12:53:33,2,208.16,416.32,20.82,79.1,0.0,474.6,EUR,delivered
O0002077,FR-202202-57204,C000180,S00004,P000058,2025-07-16T10:45:08,5,58.61,293.05,0.0,58.61,7.76,359.42,EUR,delivered
O0002078,FR-202202-57204,C000180,S00004,P000226,2025-07-16T10:45:08,2,79.65,159.3,15.93,28.67,12.7,184.74,EUR,delivered
O0002079,FR-202207-14603,C000180,S00003,P000211,2024-04-22T12:15:15,5,224.4,1122.0,112.2,201.96,6.74,1218.5,EUR,delivered
O0002080,DE-202502-80371,C000195,S00006,P000088,2024-12-29T12:19:29,3,61.96,185.88,0.0,35.32,8.88,230.08,EUR,delivered
O0002081,DE-202502-80371,C000195,S00006,P000047,2024-12-29T12:19:29,1,158.3,158.3,0.0,30.08,12.13,200.51,EUR,delivered
O0002082,DE-202502-80371,C000195,S00006,P000016,2024-12-29T12:19:29,1,318.67,318.67,31.87,54.49,7.74,349.03,EUR,delivered
O0002083,DE-202412-49165,C000195,S00006,P000088,2025-10-08T13:32:25,1,69.06,69.06,0.0,13.12,12.36,94.54,EUR,delivered
O0002084,DE-202311-82217,C000195,S00005,P000136,2022-10-26T10:58:42,1,78.13,78.13,7.81,13.36,0.0,83.68,EUR,delivered
O0002085,DE-202311-82217,C000195,S00005,P000108,2022-10-26T10:58:42,1,106.29,106.29,0.0,20.2,3.87,130.36,EUR,delivered
O0002086,DE-202312-79810,C000195,S00006,P000169,2025-11-01T13:09:02,3,870.64,2611.92,0.0,496.26,8.99,3117.17,EUR,delivered
O0002087,DE-202502-31965,C000195,S00005,P000132,2025-11-04T11:55:27,3,155.28,465.84,0.0,88.51,0.0,554.35,EUR,delivered
O0002088,DE-202502-31965,C000195,S00005,P000246,2025-11-04T11:55:27,1,175.65,175.65,0.0,33.37,0.0,209.02,EUR,delivered
O0002089,DE-202502-31965,C000195,S00005,P000032,2025-11-04T11:55:27,1,148.95,148.95,22.34,24.06,3.74,154.41,EUR,delivered
O0002090,DE-202502-31965,C000195,S00005,P000110,2025-11-04T11:55:27,1,63.66,63.66,0.0,12.1,0.0,75.76,EUR,delivered
O0002091,DE-202408-20484,C000195,S00005,P000161,2022-12-03T16:14:52,1,376.98,376.98,18.85,68.04,6.51,432.68,EUR,delivered
O0002092,DE-202504-54842,C000195,S00006,P000211,2023-11-01T18:08:54,1,227.25,227.25,0.0,43.18,8.77,279.2,EUR,delivered
O0002093,DE-202504-54842,C000195,S00006,P000126,2023-11-01T18:08:54,2,338.67,677.34,0.0,128.69,5.12,811.15,EUR,delivered
O0002094,DE-202504-54842,C000195,S00006,P000179,2023-11-01T18:08:54,1,64.19,64.19,3.21,11.59,5.13,77.7,EUR,delivered
O0002095,DE-202408-12968,C000195,S00006,P000083,2025-06-28T08:48:46,2,113.5,227.0,0.0,43.13,9.2,279.33,EUR,delivered
O0002096,DE-202408-12968,C000195,S00006,P000085,2025-06-28T08:48:46,1,709.98,709.98,0.0,134.9,4.34,849.22,EUR,delivered
O0002097,DE-202408-12968,C000195,S00006,P000228,2025-06-28T08:48:46,1,665.49,665.49,99.82,107.48,8.83,681.98,EUR,delivered
O0002098,DE-202408-12968,C000195,S00006,P000131,2025-06-28T08:48:46,4,88.37,353.48,0.0,67.16,9.73,430.37,EUR,delivered
O0002099,DE-202407-94531,C000195,S00006,P000003,2024-10-20T20:55:21,5,132.68,663.4,33.17,119.74,12.07,762.04,EUR,delivered
O0002100,DE-202508-39919,C000195,S00005,P000041,2024-12-09T17:54:04,4,108.69,434.76,0.0,82.6,7.45,524.81,EUR,delivered
O0002101,DE-202508-39919,C000195,S00005,P000136,2024-12-09T17:54:04,1,74.63,74.63,7.46,12.76,0.0,79.93,EUR,delivered
O0002102,DE-202508-39919,C000195,S00005,P000083,2024-12-09T17:54:04,2,115.9,231.8,34.77,37.44,0.0,234.47,EUR,delivered
O0002103,DE-202508-39919,C000195,S00005,P000134,2024-12-09T17:54:04,1,468.8,468.8,0.0,89.07,0.0,557.87,EUR,delivered
O0002104,DE-202301-21159,C000195,S00005,P000030,2022-12-18T11:36:32,2,722.79,1445.58,0.0,274.66,3.71,1723.95,EUR,delivered
O0002105,DE-202304-56642,C000195,S00006,P000250,2024-12-17T13:57:56,2,163.14,326.28,0.0,61.99,5.96,394.23,EUR,delivered
O0002106,DE-202304-56642,C000195,S00006,P000010,2024-12-17T13:57:56,1,49.7,49.7,0.0,9.44,7.62,66.76,EUR,delivered
O0002107,DE-202203-93347,C000195,S00006,P000233,2023-10-02T20:29:04,1,16.14,16.14,0.81,2.91,6.65,24.89,EUR,delivered
O0002108,DE-202203-93347,C000195,S00006,P000091,2023-10-02T20:29:04,5,48.08,240.4,0.0,45.68,9.12,295.2,EUR,delivered
O0002109,DE-202203-93347,C000195,S00006,P000108,2023-10-02T20:29:04,5,92.51,462.55,0.0,87.88,12.06,562.49,EUR,delivered
O0002110,DE-202203-93347,C000195,S00006,P000157,2023-10-02T20:29:04,1,162.66,162.66,0.0,30.91,10.38,203.95,EUR,delivered
O0002111,DE-202208-25038,C000195,S00006,P000157,2024-03-13T12:57:04,2,150.44,300.88,30.09,51.45,12.06,334.3,EUR,delivered
O0002112,DE-202208-25038,C000195,S00006,P000237,2024-03-13T12:57:04,1,61.12,61.12,6.11,10.45,12.04,77.5,EUR,delivered
O0002113,DE-202302-61689,C000195,S00006,P000074,2025-10-21T17:40:45,3,313.63,940.89,47.04,169.83,6.87,1070.55,EUR,delivered
O0002114,DE-202204-15290,C000195,S00005,P000050,2024-09-27T20:39:56,1,38.08,38.08,0.0,7.24,3.93,49.25,EUR,delivered
O0002115,UK-202411-41715,C000666,S00019,P000003,2025-08-22T19:18:56,1,132.91,132.91,13.29,23.92,5.87,149.41,EUR,delivered
O0002116,UK-202411-41715,C000666,S00019,P000177,2025-08-22T19:18:56,1,100.71,100.71,0.0,20.14,0.0,120.85,EUR,delivered
O0002117,UK-202411-41715,C000666,S00019,P000146,2025-08-22T19:18:56,1,309.25,309.25,15.46,58.76,0.0,352.55,EUR,delivered
O0002118,UK-202411-41715,C000666,S00019,P000250,2025-08-22T19:18:56,2,154.6,309.2,0.0,61.84,0.0,371.04,EUR,delivered
O0002119,UK-202510-43145,C000666,S00019,P000075,2025-09-09T18:15:57,1,112.36,112.36,0.0,22.47,6.9,141.73,EUR,delivered
O0002120,UK-202305-40569,C000666,S00020,P000193,2025-07-01T15:04:12,2,76.8,153.6,15.36,27.65,7.84,173.73,EUR,delivered
O0002121,UK-202502-34332,C000666,S00020,P000007,2024-06-24T10:07:49,1,157.73,157.73,7.89,29.97,5.82,185.63,EUR,delivered
O0002122,UK-202204-15168,C000666,S00019,P000132,2025-02-07T12:35:02,2,157.09,314.18,15.71,59.69,5.88,364.04,EUR,delivered
O0002123,FR-202505-57246,C000129,S00003,P000148,2025-10-05T17:06:43,1,148.72,148.72,0.0,29.74,6.63,185.09,EUR,delivered
O0002124,FR-202505-57246,C000129,S00003,P000129,2025-10-05T17:06:43,2,317.92,635.84,95.38,108.09,0.0,648.55,EUR,delivered
O0002125,FR-202511-62257,C000129,S00004,P000229,2025-12-31T19:56:44,1,32.17,32.17,0.0,6.43,11.98,50.58,EUR,delivered
O0002126,FR-202511-62257,C000129,S00004,P000021,2025-12-31T19:56:44,2,120.09,240.18,0.0,48.04,11.31,299.53,EUR,delivered
O0002127,FR-202511-62257,C000129,S00004,P000216,2025-12-31T19:56:44,1,39.92,39.92,0.0,7.98,5.42,53.32,EUR,delivered
O0002128,FR-202511-62257,C000129,S00004,P000054,2025-12-31T19:56:44,2,116.88,233.76,0.0,46.75,11.18,291.69,EUR,delivered
O0002129,FR-202407-13645,C000631,S00004,P000015,2024-10-20T16:30:49,2,47.92,95.84,4.79,18.21,5.37,114.63,EUR,delivered
O0002130,IT-202503-39634,C000140,S00007,P000048,2025-06-24T11:07:25,1,29.1,29.1,1.46,6.08,0.0,33.72,EUR,delivered
O0002131,IT-202206-67605,C000140,S00007,P000051,2025-06-24T17:39:24,1,13.88,13.88,0.0,3.05,0.0,16.93,EUR,delivered
O0002132,IT-202206-67605,C000140,S00007,P000106,2025-06-24T17:39:24,2,70.87,141.74,0.0,31.18,4.22,177.14,EUR,delivered
O0002133,IT-202206-67605,C000140,S00007,P000220,2025-06-24T17:39:24,2,40.23,80.46,0.0,17.7,3.29,101.45,EUR,delivered
O0002134,IT-202502-99284,C000140,S00008,P000230,2025-09-16T20:01:37,1,85.23,85.23,0.0,18.75,5.94,109.92,EUR,delivered
O0002135,IT-202502-99284,C000140,S00008,P000067,2025-09-16T20:01:37,1,224.95,224.95,11.25,47.01,7.03,267.74,EUR,delivered
O0002136,UK-202505-47396,C000247,S00019,P000184,2025-12-16T10:15:29,3,44.33,132.99,0.0,26.6,4.62,164.21,EUR,delivered
O0002137,UK-202311-58999,C000247,S00020,P000225,2025-08-10T09:13:39,5,37.72,188.6,0.0,37.72,5.48,231.8,EUR,delivered
O0002138,UK-202311-58999,C000247,S00020,P000240,2025-08-10T09:13:39,2,431.82,863.64,0.0,172.73,12.17,1048.54,EUR,delivered
O0002139,UK-202311-58999,C000247,S00020,P000197,2025-08-10T09:13:39,1,103.86,103.86,0.0,20.77,9.05,133.68,EUR,delivered
O0002140,UK-202303-41525,C000247,S00019,P000131,2025-06-01T11:26:16,1,95.86,95.86,0.0,19.17,0.0,115.03,EUR,delivered
O0002141,UK-202512-44832,C000247,S00019,P000056,2025-06-30T20:05:08,1,136.91,136.91,0.0,27.38,0.0,164.29,EUR,delivered
O0002142,UK-202501-25968,C000247,S00020,P000195,2025-10-12T08:32:06,1,124.18,124.18,0.0,24.84,8.89,157.91,EUR,delivered
O0002143,UK-202412-38072,C000247,S00020,P000097,2025-03-22T16:24:07,1,313.09,313.09,0.0,62.62,4.79,380.5,EUR,delivered
O0002144,UK-202307-12901,C000247,S00020,P000229,2025-08-10T18:17:24,1,33.1,33.1,3.31,5.96,12.48,48.23,EUR,delivered
O0002145,UK-202307-12901,C000247,S00020,P000044,2025-08-10T18:17:24,5,34.11,170.55,0.0,34.11,4.8,209.46,EUR,delivered
O0002146,UK-202307-12901,C000247,S00020,P000099,2025-08-10T18:17:24,1,53.34,53.34,0.0,10.67,11.18,75.19,EUR,delivered
O0002147,UK-202307-12901,C000247,S00020,P000243,2025-08-10T18:17:24,1,41.96,41.96,0.0,8.39,7.03,57.38,EUR,delivered
O0002148,UK-202411-63775,C000247,S00020,P000240,2025-02-20T08:54:05,2,412.29,824.58,0.0,164.92,5.34,994.84,EUR,delivered
O0002149,UK-202309-59336,C000247,S00020,P000243,2025-11-16T19:06:41,1,42.66,42.66,0.0,8.53,7.3,58.49,EUR,delivered
O0002150,UK-202309-59336,C000247,S00020,P000111,2025-11-16T19:06:41,2,646.3,1292.6,0.0,258.52,11.53,1562.65,EUR,delivered
O0002151,UK-202309-59336,C000247,S00020,P000220,2025-11-16T19:06:41,2,34.67,69.34,3.47,13.17,5.73,84.77,EUR,delivered
O0002152,IT-202212-89240,C000595,S00007,P000047,2025-09-05T13:02:34,3,164.25,492.75,49.28,97.56,7.73,548.76,EUR,delivered
O0002153,IT-202305-79165,C000595,S00008,P000005,2024-12-21T19:30:52,3,278.77,836.31,0.0,183.99,9.94,1030.24,EUR,delivered
O0002154,IT-202305-79165,C000595,S00008,P000105,2024-12-21T19:30:52,1,112.17,112.17,0.0,24.68,5.62,142.47,EUR,delivered
O0002155,IT-202405-47366,C000595,S00008,P000187,2025-06-15T12:08:53,2,21.97,43.94,2.2,9.18,7.17,58.09,EUR,delivered
O0002156,IT-202503-72213,C000595,S00008,P000187,2025-04-08T08:07:26,2,20.7,41.4,0.0,9.11,8.14,58.65,EUR,delivered
O0002157,IT-202503-72213,C000595,S00008,P000250,2025-04-08T08:07:26,2,147.59,295.18,14.76,61.69,9.26,351.37,EUR,delivered
O0002158,IT-202503-72213,C000595,S00008,P000234,2025-04-08T08:07:26,1,16.48,16.48,0.82,3.45,10.39,29.5,EUR,delivered
O0002159,IT-202503-72213,C000595,S00008,P000218,2025-04-08T08:07:26,2,138.17,276.34,0.0,60.79,12.18,349.31,EUR,delivered
O0002160,IT-202512-21940,C000595,S00007,P000026,2024-09-17T08:29:35,1,873.47,873.47,0.0,192.16,3.19,1068.82,EUR,delivered
O0002161,IT-202512-21940,C000595,S00007,P000172,2024-09-17T08:29:35,1,240.31,240.31,24.03,47.58,0.0,263.86,EUR,delivered
O0002162,IT-202512-21940,C000595,S00007,P000157,2024-09-17T08:29:35,2,149.43,298.86,29.89,59.17,0.0,328.14,EUR,delivered
O0002163,IT-202512-21940,C000595,S00007,P000160,2024-09-17T08:29:35,2,389.79,779.58,77.96,154.36,4.56,860.54,EUR,delivered
O0002164,IT-202403-81017,C000595,S00007,P000179,2024-12-09T10:43:34,2,62.38,124.76,6.24,26.07,0.0,144.59,EUR,delivered
O0002165,IT-202403-81017,C000595,S00007,P000217,2024-12-09T10:43:34,1,355.33,355.33,0.0,78.17,0.0,433.5,EUR,delivered
O0002166,IT-202403-81017,C000595,S00007,P000166,2024-12-09T10:43:34,4,224.69,898.76,89.88,177.95,0.0,986.83,EUR,delivered
